,code,img_text
""그 부분 확인해서 다시 만족드리겠습니다.""
부대시
""진출하지만, 달달
레가모 남겨드릴까요?""
전화 닮은 시간/발신민소/연락처/문의/기
외부 전화
""당업무 달달자리 연결해 드리겠습니다.
끊어지면 자리 0000로 전화주시면 됩니다.
잠시만 기다리주세요.""
""감사합니다. 하루 보내세요.""
(상대방 전화 등료 후 수화기 내려놓
자리비우는데
한
전화 발신 시
""안녕하세요. DOM 도구리입니다.""
""안녕하세요. DD(회) 00 도구입니다.""
""스스틸 스스스(+)으시죠. 잠시 가능하세요!""
""스스스스스스스님 맞으시죠.
잠시 화 가능하세요?""
""다름이 아니라,
원을 말씀주신 00 원 한국 드렸습니다.""
""그러니면 실례지만, 만화 가능할까요?
네, 팔겠습니다. Doum 다시 연락 드리겠습니다.""
""감사합니다. 좋은 하루 보내세요.""
(상대방 전화통료 후 내려놓EB료 10명은 6
POINT 3.리워드 소개
UP TO ~56%
슈퍼 얼리버드
1 막내클럽 웰컴키트
키트 1개
¹6 AAADI
10,VVUF
39,000원
56.
2 막내클럽 올인원팩
키트 + 티셔츠
+폰케이스
+키링
196 AAAQI
136.
130,VVUZ
59,900원
3 막내클럽 셔츠
티셔츠 1개
AF AAAQI
49,UUUZ
35,000원
얼리버드
4 막내클럽 웰컴키트
키트 1개
6 AAAQI
41,000원
5 막내클럽 올인원팩
키트 + 티셔츠
+폰케이스
+키링
198 AFREY CAN
136.
130,VVUZ
61,900원
6 막내클럽 티셔츠
티셔츠 1개
AF AAAQI
43,VVVZ
37.00091
7 막내클럽 좀따리팩
폰케이스+키링
E AAAAL
28.00091
패키지 특가
막피아끼리 뭉치면
더 저렴하게
구매 가능하죠!
8 야너두 막피아_2인조팩
키트 1개당 34,950원
(슈퍼 얼리버드 대비
4,050원 할인 혜택)
112,000€
69.90091
9 모여라 막피아_4인조팩
키트 1개당 31,200원
(슈퍼 얼리버드 대비
7,800원 할인 혜택)
99A ACATA CAN
554,UVUZ
124.80091
TOP SECRET
[YO SECRAT
TOP SECRET
NAKNAE CLUB
TOP SECRET
TOP SECRET
NAKNAB CLUB
TOP SECRET
MAKNAE CLUB
MARIAE
MAKE FIA
AKNAE CL
*2
[TOP SECRET
×4
NOR SECRET
[OS보스 도구리가 준비한
EVENT
본 펀딩
EVENT1 72시간 이벤트
72시간 내 펀딩에 참여하신 분들 중
추첨을 통해 도구리 전신인형을
선물로 드립니다.
• 참여방법
1) 72시간내 펀딩 참여하기
2) 도구리 인스타그램(@doguri_official) 팔로우 후
DM으로 펀딩 번호 보내기
이벤트 기간: 4/30(토) 오후 4시까지
당첨자발표: 펀딩 결제 종료 후 새소식으로 발표
본펀딩
EVENT 2 선착순 이벤트
본 펀딩에 참여하신 분들 중
선착순 150명에게 막내클럽 스티커팩을
선물로 드립니다.
막내가
김며무편
리 하세요
2
<됐지!
15명
150명
있습니다
막피하는
고개를 들어주세요
이벤트 기간: 본 펀딩 종료시까지
당첨자발표: 펀딩 결제 종료 후 새소식으로 발표 막내 소비효율 5등급85mm
200mm
290mm
TOP SECRET
MAKNAE CLUB
WE ARE THE MANFIA총기장
Size
총기장
가슴너비
어깨너비
소매길이
어깨너비
OOO
가슴너비
1호(남녀공용 M)
70cm
56cm
49cm
23cm
COSURI
MAKNAE CLUB
소매길이
2호(남녀공용 XL)
74cm
62cm
53cm
25cm
-110mm
90mm
90mmMAKFIA
MAKNAE CLUB
GURI
MAKNAE CLUB
WE ARE THE MAKFIA
WE ARE
THE
MAKFIA
UGURI
MAKNAE C
RE THE MAKFIA
DOGURI
JOGURI
DOGURI MAKFIA
E ARE
MAKFIA
DOGURI
MAKNAE CLUB
WE ARE THE MAKFIA
(MAKNAE)
CLUB
DOG
Al
MAK FIA
MAKNA
MAKNAE
MAKNO
DOG
MAKNAE CL
WE ARE THE MA
제작 가능 기종
GALAXY NOTE9, GALAXY NOTE 10, GALAXY NOTE10+,
GALAXY NOTE20, GALAXY NOTE20U, GALAXY S10,
GALAXY S10E, GALAXY S10+, GALAXY S10 5G,
GALAXY S20, GALAXY S20+, GALAXY S20U,
GALAXY S21, GALAXY S21U, GALAXY S21+, ZICH
IPHONE 7/8, IPHONE 7+/ 8+, SE 2020,
IPHONE X / XS/XS MAX, IPHONE XR,
IPHONE 11/11 PRO / 11 PRO MAX,
IPHONE 12 MINI / 12/ 12PRO, 12 PRO MAX,
IPHONE 13 MINI/13/13 PRO / 13 PRO MAXDOGURI
H도구
SNS 담당
ㅎ
06:00
공용 도구리
도구리, SNS 담당자 되다?!C
넵! 알겠습니다.
(모르겄는디)도구려
도구려
DOGURI
BEER
항구의
도구리
일자리)
XX
DOGURI
BEER
ㅇ
최근의 꿀맛
AUTO
꾸러
429
구리의
소중한
월급빵
작고
도굴도굴씰의
들어있어요
DOGURI
DOGUR
BEER
DOGURI
DOGURI
BEER
구리
e
야근의 쓴맛
XOGURI
BEER
근의 꿀맛
식자
초코맛
연차여서
기분이 초코든요
DOCURS
딸기맛
스트로VERY
퇴근하고싶다
바나나맛
일잘하면 바나나
OHHILILI?
도구리 맛나스테이션]
오늘은 이만하고
집에 과자!
초코구리)
초코구리
회사 대신씹으세요! Q
모현장비
DOGURI
민트초코맛
본업은 직장인
부엌은 민초단(저작권)
(저작권)
(저작권)
D
(저작권)
(저작권)
(OTT 처참)
- 제발 하나로 통합해!
n
g
너는... 내일... 회사에... 간다...10.
UT
XX
구미
사진 도구리
제가 하겠습니다
(42)
고싶다
이달의 노예
*********
www.
RAG
PARDE
일단 마시로
밥
알겠습니다
BON 최소
featsus Dean DEPES DNA Sa
생각하자
OPELX
$
☆
炒好
4
L
P
论
久
做好
p
D
DOGURI
☆
^
台4월
2
3 4 5 6 7 8 9
10 11 12 13 14 15 16
17 18 19 20 21 22 23
24 25 26 27 28 29 30
DOGURI뭣? 아직 우리 막내클럽을
모르는 막내가 있다니...
큼큼...
막내클럽이 처음인 신입 막피아들을 위해
직접 설명해 주도록 하지.L
DOGURI
68way
보스 도구리가 알려주는
막내클럽의 역사
ㅇ 막내클럽의 탄생
막내들이 행복한 세상을 위해 창단되었다.
직장생활에 지친 막내들을 응원하고,
해결방법을 고민하는 막내들만의 비밀조직이지.
우리는 서로를 막피아(막내+마피아)'라 부르며
비밀스럽게 활동하고 있다.
ㅇ 막내클럽의 부흥
첫단원 모집을 시작한 작년 겨울,
우리 막피아들의 아찔한 실수담이 세계 곳곳에 퍼졌고,
전국의 막내들에게 엄청난 열풍을 불러오게 되었다! (박수!!)
슈퍼맛뱅가리맛파워 (KR) @smp_1128-2021년 12월 2일
미쳣나봐나지금이거보고아직도빡빡욱고잇음
9 1
144 공감
회사첫출근임남들보다한시간일찍
갔음내가 1빠도착이여서문다닫혀
있었고창문은아니었음그래서창문
타고들어감그순간경고음크게울리
더니회사로ADT캡스보안요원출동
함신원확인때문에그분이대표한테
전화해서오늘출근하는직원맞냐고
확인받음첫날출근인데닌자라고별
명생김
침입자다!!!
22 1.6만
♡6,587
2644번째
고해성사
잘 새겨 듣도록!
KONO IRISE @JP_irise_cm - 2021년 11월 30일
아ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ.twitter.com/_seedloves/sta..
이드
○ 2
실시간급상승 실수담
기죽지마라 막내여!
♡ 12 공감
큰일났다
실수로...... 높으신 분 월급을 4달 지급 안
한 적이 있어요... 어쩐지 자꾸 저를 불러다
돈 없다고 밥 사달라고 농담조로 말씀하시
더라고요. 그땐 몰랐지 그 농담을 왜 하시는
지
조금 1.1만
2,921그렇게 우리 막내클럽은
30만 명이 방문하고, 5만 명이 입단한
거대 조직이 되었던 것이다!!
(보고 있나, 전 세계의 막피아들이여!)"
5,107472,"2
11~
M
""ㅇ~
ZZZ...
엄마랑 즐거운 산책
!
아빠가 주는 맛있는 밥
엄마, 아빠랑 즐거운 공놀이!
5月
88
포근..
C
""M
토토토토토
냠!
는 엄마아빠
오늘도 가족들과 행복한 하루를 보냈어 :)
밍..
- 사랑
M..
해요
8
다가오는 어버이날..
엄마, 아빠를 기쁘게 해주고싶어...
사랑해요!
ㅠㅠ
J
내가 예쁜 카네이션이 될거야!
Im
3
ㅈㅇ
멍!멍!사랑해요
엄마아빠
감사
사랑해요
감사해요.
MERCL강아지커스튬
목 둘레
가슴 둘레
등 길이
총 기장
견종 참고
S
30cm
39cm
2bcm
30cm
말티즈, 치와와,
토이푸들, 말티즈,
시츄, 포메라니안,
M
33cm
42cm
29cm
33cm
L
36m
46cm
33cm
36cm
스피츠, 닥스훈트,
푸들, 슈나우저,
웰시코기, 비숑프리제, 닥스훈트, 페키니즈,
코카스파니엘 등
비숑프리제헤카
ㄴㅁㅇ
사이즈 조절용 벨크로
'고무줄 밴딩없어서
내가 왔어요
꽃이
WYK
ZONAS
0001LAN
BonDool
BONGUS-STUDIO
Bongool구분
리워드
구분
리워드명
구성
1. 카네이션 강아지 모자
S/M
02. 해바라기 강아지 모자
S/M
03. 호랑이 강아지 모자
S/M
04. 백호 강아지 모자
S/M
05. 판다 강아지 커스튬 S/M/L
리워드명
기본 촬영 세트
촬영세트 가족 촬영 세트 이
가족 촬영 세트 02
구성
마리 촬영
+
펀딩가
12,000원
12,000원
12,000원
12,000원
18,000원
카네이션모자
+
12x17cm 아크릴액자
2인, 1마리 촬영
+
카네이션모자
+
15x20cm 아크릴액자
4인 1마리 촬영
+
카네이션모자
20x25cm 아크릴액자
펀딩가
가격 혜택
20% (정가 15,000원)
20% (정가 15,000원)
20% (정가 15,000원)
20% (715,0001)
28% (정가 25,000원)
49,000원
69,000원
99,000원
가격 혜택
77%
(정가 215,000원)
78%
(정가 315,000원)
75%
(정가 395,000원)너는 나의 태양
난 너만 바라봐
감사해요
사랑해요구분
단독촬영
동반촬영
가족촬영
리워드 구성
12 x 17 cm
15 x 20 cm
20 x 25 cm
200% 달성
15 x 20 cm
20 x 25 cm
28 x 36 cm
500% 달성
20 x 25 cm
28 x 36 cm
30 x 42 cm21년 4월 26일
프로젝트 마감
(해당 날짜까지 펀딩 참여 및 취소가 가능합니다.)
21년 4월 27일 - 30일
펀딩 결제 (영업일 기준)
21년 5월 1일
촬영권 SMS 발송 -> 쿠폰은 서포터님의 계정 정보로 발송 되므로,
펀딩 참여시 전화번호를 정확히 기재 부탁드립니다.
SMS 받은 후 전화 또는 카카오톡을 통해
지점 안내 및 촬영 스케줄 예약 안내 드립니다.
반려동물 리워드는 5월 3일부터 순차 배송되며,
촬영 리워드는 촬영 후 보정에 한 달이 소요 됩니다.바라기
엄빠만
난 너만 바라봐
너는 나의 태양
난 너만 바라
15BABY
PANDA
PANDA
ONS
PANDA
BABY
PANDA사랑해역
바라기
엄빠만
엄마아빠BABY
PANDA
BY
DA강아지모자
목 둘레
얼굴 둘레
견종 참고
S(2-4kg)
2bcm
28cm
말티즈, 토이푸들, 시츄,
포메라니안, 요크셔테리어
M (5-12kg)
30cm
32cm
스피츠, 미니어처푸들,
비숑프리제, 닥스훈트,
웰시코기, 코카스파니엘 등"
6,1098,"obbbb0마주
쪼
AAAA偶 承藉
口口口
2마유나
DEO
마유이S
Inky Stuff
ZARK
ekin
D
021
Hans Herre
PERANAN HA
Malboro ME
GAR TEA
EN-1-518-NO
CIT
SLEEP
EQ
70마유나
DEO
마유이Bon voyage !!Bon voyage !!0x00000000-0-4
సాయం సాగుواز رای و
2
کار0-00-000
-ర0-00000
SEKYwww/wOF0x00000000-0-4
సాయం సాగుBon voyage !!
Bon voyage !!
Simple
Simple마유노
마유이Bon voyage !!Bon voyage !!"
7,110311,"0:13 / 8:24
#에이틴
평범하지 않은, 아 사실은 평범하기 싫은 [에이틴] - EP.01
조회수 9,048,696회 2018. 7. 1.
6.7만
1.7천
i
O PLAYLIST
A 공유하 저장
O
...Let me off the
HOR
earth
내리겠습니다.
刘子短JUMT
pophillos
ten[]] ]] ]TO THE
os
OVE YOURபின்னனwww.tTO WHIRStay
Focusmewn The car내자구
착한커피총장
어깨너비
가슴단면
소매길이
M 사이즈
70
48
55
25
XXL 사이즈
76
54
63
28의상협찬
본챔스(BORNCHAMPS)
엄브로(UMBRD)
가먼트레이블(GARMENT LABLE)
로맨틱크라운 (ROMANTICCROWN)
이십삼점육오(23.65)
아이홉소(IHOPESO)
프리즘웍스(PRISMWORKS)
얼모스트블루(ALMOSTBLUE)
장소협조
광신방송예술고등학교
Kwangihin Broadcasting Arts High-School
교복협찬
엘리트학생복!ENPLY
내·지구
착한 에피선순환의 중심이 되는 기업
고민합니다
노력합니다
해결합니다PLAYLIST TEENPLY
Let me off the earth
Picase...
6
SiSYPHOP
AKA. 운세봇
박예진
Park Yejin
김은지
Kim Eunji
신 연 주
Shin Yeonju
₩1500
₩32,500
22,920
-4,800
안세민
An Semin
고 나 리
Go Nari
박지현
Park Jihyun
조 한 결
Jo Hangyeol
INSOMNIA
1st
한 규민
Han Kyumin
오수정
Oh Soojung
이철호
Lee Chulho
y+91
330
김지우
Kim Jiwoo
M
박해오름
Park Haeoreum
조민규
Jo Minkyu
내리겠습니다
지구에서
조한결 | 박예진 | 안세민 | 김지우 | 한규민
▶ YouTube 틴플리 채널 / 2월 12일(금) 저녁 7시 10분, 2학년 시작!
서연고등학교
SEOYEON
髙 *
1987
Year
clast-ext-n
2020-2021
Pass
Goo
donat to em toLet math
me off the
LetHe
(I)
affille
S"
8,110752,"HIGHLIGHT
반전의
하이라이트
1600
매주 [금] 오전 11시
wavve |
wavve 공개 | 4월 16일 첫 방송
CULTURE CONTENTSHIGHLIGHT
반전
시카이토
wavvel
매주 [금] 오전 11시 wavve 공개 | 4월 16일 첫 방송
v
있었ONLY
WADIZ
Illustrated by Highlight
띵-동
교육-
of
ㅁㅁㅁ
HIGHLIGHT PHOTO BOOK <BE MY HIGHLIGHT> MASKING TAPE
12MM/1EAONLY
WADIZ
BE MY HIGHLIGHT
HIGHLIGHT PHOTO BOOK <BE MY HIGHLIGHT> PENCIL
190MM / 2EA
BE MY HIGHLIGHTFLOW
시원으로부터
크로노
서울옛길
서울특별시
I-SEOUL·U
너와나의서울
151-6110000-6002327-01
FLOW
TIME FLOWS ON OLD LANES OF SEOUL
시원서原으로 부터 미래로 흐르는 서울옛 길
서울특별시02
전후 생활주의 리얼리즘 사진을 주도한
한국의 사진작가
A Korean photographer who led life-centered realism in photography
in the post-Korean War period
임응식(IQI2 – 200I)
Limb Eung Sik, 1912 – 2001
NI
1946-1960
Busan
o non i
0961-9761 HU& Movement within Stillness슈퍼얼리버드 포토북 패키지
포토북(1ea) + 마스킹테이프(1ea) + 연필(2pcs)
PHOTOBOOK <BE MY HIGHLIGHT>
REWARD
HIGHLIGHT
얼리버드 포토북 패키지
포토북(1ea) + 마스킹테이프(1ea) + 연필(2pcs)
포토카드 SET
TYPE
A
HIGHLIGHT
(4types/4ea)
TYPE
C
TYPE
B
ONLY
WADIZ
96,008> 33,000 WON
★ 3,000원 가격 혜택
★ 무료배송
Cat
4-5089
BE MY HIGHLIGHT
Mi
36,000 WON
4-5089
BE MY HIGHLIGHT
BE MY HIGHLIGHT
BE MY HIGHLIGHT
6,000 WON
TYPE
D肉肉肉肉2021
PHOTOBOOK <BE MY HIGHLIGHT>
PROJECT SCHEDULE
4.16 오픈예정 시작
4.29 5PM 본펀딩 시작
5.24 본펀딩 마감
5.25 제품 생산 시작
6.30 배송 시작G30052.
Ka
TEUENITINBE
نے
HIGHLIGHT PHOTO BOOK <BE MY HIGHLIGHT>
210X250MM/176P
ONLY
WADIZHIGHLIGHT PHOTO BOOK
BE MY HIGHLIGHTDAY2
MORNINGTYPE
A
TYPE
B
ONLY
WADIZ
TYPE
C
SAND
HIGHLIGHT PHOTO BOOK <BE MY HIGHLIGHT> PHOTOCARD SET
55X85MM/4TYPES (4EA)
TYPE
D"
9,110757,"푸바오
50일,100일
기념인형
생후 50일째 푸바오
생후 100일째푸바오바깥에 처음 나간날
목마 타기에 진심인 푸바오이모 삼촌들!
내 생일에 놀러올래요?푸바오 인형 탄생기
이를막
랜선이모
직업
: 디자이너
푸바오 영상 시청중꼬물 꼬물
으앙!!!!!
너무예뻐ㅠㅠㅠ
인형같아!!
EVER
랜선이모삼툰) 안뇽?
꺄악!!
안녕이래에에ㅠ
ㅜㅜ이게
식곤증이라는 건가..
zzzz..
엄마 젖도 분유도 쭙쭙 잘 먹고~
< 답글
z
2
Z
오 다들 인형을
원하고있네!!?
으아 미쳤어!! ㅠㅠ 나만 판다 없어!!
한번만 안아보고싶다!!! 인형이라도 제발
EVER
LAND
한번만 쓰다듬어보고 싶어요ㅠㅠㅠ
저 자세로 인형 만들어쥬세여!!!
안고 쓰다듬다가 함께 잠들고싶어요ㅠ
만들어주실 때까지 댓글 계속 달꺼에요!
아기판다 실제 모습처럼 생긴 굿즈는 없나요?
판다 털 보송보송하게 살린 봉제상품 좀
제발 만들어주세요!!!!!
에버랜드 관계자분들이 꼭 봐줬으면!!!!!!
* 해당 내용은 유튜브에 달린 댓글들을 재구성한 내용입니다.푸바오
그래!
결심했어!!
판다월드개발 기획중
25일
50일에,
뒤집기를 했네~
50-55일
40일
혼자누움
뒤집기 성공!!
100일
90일
아사
·혼자 앉은날
오구오구
이때 처음 앉았구나!!8號
PUTINE
N
珍店
-
台站NE
뒤집기 납중
90일
고민의 흔적들...
그렇게
노력 끝에,NUA WORLD CAFE
판다월드 카페
둥!
판다월드i言데헷
완
성생후 50일째 푸바오
푸바오의 핑크 꼬물이시절
50일째의 모습을 닮은 인형이에요!보름 모를
50일 인형 원단은,
핑크 꼬물이 시절 푸바오를 표현하기위해
핑크&그레이 컬러 10mm
본넬원단을 사용했어요!끙차
죽순 나도 먹을..
혼자'大'자로 누워자는 푸바오
뒤집어 누운 자세가 뽀인트!
싱크로율 대박이죠?50일째 푸바오
반짝이는 예쁜 눈!
맨들맨들 핑크코!손바닥, 발바닥이
젤리같이 말랑말랑 해요!
말랑
말랑인큐베이터에서 한컷!상세 사이즈
30cm
7.5cm생후 100일째푸바오
100일째 푸바오,
혼자앉을 수 있어요!!100일 인형 원단은
한층 더 검정색이 진해지고
털길이도 길어진 모습을 표현하기위해,
아이보리&블랙 컬러 18mm
본넬원단을 사용했어요!푸-하!#주먹밥아님주의
#치명적인뒷태
앉아 있을때,
볼록 나오는 등이
특징이에요!FUERO.
왼쪽 발바닥에는,
100일을 맞아 선물 받은이름
'푸바오(FUBAO)'가
새겨져 있어요!#목마정복 #판린이
좋아하는
낙엽위에서!#둘이함께
#100일
#50일푸바오 육아일기
FUBAOC
생후 2일째
우리 예쁜 꼬물이
건강하게 잘 자라렴
Big
Welcome
Little
One!
생후 40일째
생후 16일째
검은 무늬가 나타나기
시작했어요
HUG
ME!상세 사이즈
20cm
34cm어린이 제품 안전특별법에 의한 품질표시
모델명
재질
제조년월
제조국
제조원
수입원
판매원
치수
사용연령
취급상 주의사항
품질보증기준
A/S 책임자와 전화번호
봉제완구(푸바오 50일 기념인형 / 푸바오 100일 기념인형)
폴리에스터 외
2021년 07월
인도네시아 Made in INDONESIA
PT. AURORA WORLD INDONESIA
오로라월드 / 02-3420-4045 / 서울시 강남구 테헤란로 624 오로라월드
삼성물산(주)에버랜드리조트 / 031-320-9141 / 경기도 용인시 처인구 포곡읍 에버랜드로 199
상세페이지 참고
37개월 이상
경고! 화기로부터 멀리할 것.
주의! 긴 털로 인하여 10개월 미만의 어린이에게는 부적합함.
오염시 중성세제로 살살 닦아주세요.
작은 부품이 있으니 절대로 입에 넣지 마십시오.
제품 이상시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상
삼성물산(주)에버랜드리조트 / 031-320-91415
판다할아버지
'강철원' 사육사님
판다의 아버지에서
판다 할아버지가 되신
강 사육사님!
경 강철원 사육사 사고치다! 축판다 하부지께서,
100일 인형을 들고
그때를 재연을 해주시며,
펀딩을 응원해주셨어요!
Fau
강철원 사육사님과 100일째 푸바오판다할아버지
'강철원 사육사님과의 인터뷰
Q. 아기 푸바오가 세상에 처음나왔을때
기분이 어떠셨나요?
제 딸을 둘낳을때도 그런 기분이었을까
싶을 정도로(?), 푸바오가 나왔을 때 세상을
다 얻은 기분이었습니다. 처음 푸바오의
우렁찬 울음소리를 들었을때 모든 걸 해냈
구나하는 성취감과 만족감을 느꼈습니다.
Q. 푸바오의 50일, 100일 인형을 보시니,
실제와 얼마나 비슷한가요?
느낌을 잘 살려서 만든 것 같습니다.
실제 푸바오의 털은 인형처럼 부드럽지는
않은데 푹신하고 안는 느낌은 매우 좋습니다.
